Text,Sentiment
"samsung galaxy grand neo Very very nice game the concept is very nice I like this very much I hope that bubadu makes more games like this one.........
",1
"By me Thanks to god that he gave us a wonderful game and a gift.I am requesting that he makes more wonderful games and gifts.
",1
"Only game I have on my phone No complaints or suggestions of changes to a fun game..Yeah there's a way to make anything better... Even you... We could add exploding monkeys to the game to make it kooler But it's just fine the way it is... Five stars
",1
"Extremely enjoyable If you're in to puzzles or want to test your friends around with some difficult riddles yet enjoyable, I recommend this one
",1
"Awesome app My little sister loves that game very much and play it everyday
",1
"So much fun BUT... I love playing, and am totally addicted to this game BUT I think there should be some type of minigame or something, besides the stick 'ems, where you can earn more of the power up cards...
",1
"Great game Fixed the WiFi problem great game love it
",1
"Good for a laugh Fun, relaxing. Very enjoyable animations. I've done everything you can do in Where's My Water. This has been really great so far.
",1
"Best Radar App Great app Have had it on three devices. Many years of use.  Best in the store. Excellent and speedy support. Don't look anywhere else. The app is worth the price.
",1
"One person a platoon and this is very similar to blood brothers platoons or whatever that sucky game was called stick to the first one better story line
",1
"Best hack and slash game ever Easy way to pass the time. Countless hours of fun. Best one out there for a decent price can't beat it
",1
"Awesome I love this app It does way more than I ever imagined
",1
"Love this game Best app i have ever downloaded for 5mb. Lots of levels and smooth gameplay. Usually im complaining about apps so its nice to find a good one 
",1
"Addicted I love it I'm addicted the 1thing that drives me nuts is the ads otherwise its awesome
",1
"Why only 500 downloads Is gr8 m8 I r8 8 out of 8.
",1
"Now you should get this right I dont know what is this this why we only can have Thomas ONLY why the heck have to pay for Toby, Emily,James,Percy,thats way tooooooooo crazyoh my heck And my son plays it
",1
"Coolest thing ever Awesome
",1
"Great My son will play this for almost 30 minutes.  Thats huge for a 1 12 year old.   Hes learned almost all of the animals.  Its amazing
",1
"It's challenging and fun if u watch a lot of movies video games and tv plus comic books this would be a great game for any one
",1
"Bingo crush I really like this game but u took 5400 in coins I'm 64 and on social security please return my coins so I can play thank you
",1
"Awesome I love number one and can't wait for number 2. You should make it so you can be play it side ways so you have a bigger  screen
",1
"Great App I give it five stars because of ease of use. The best part of this app is the limited number of ads although I wish they can get them all out.
",1
"Addicted This game has dinosaurs. Need I say more It's not difficult to get coins, Which I appreciate. You need patience for collecting DNA but other than that it's awesome.
",1
"Flow free Just started playing it. I'm only on level 12. It's pretty easy right now so we'll see how hard it gets.
",1
"Fun It doesn't show her private part,it's just her butt.
",1
"Perfectly Priced and Fun RPG Kemco has done it again Very engaging game that doesn't require IAP to properly enjoy
",1
"Funny Pics It does what it says love it.
",1
"Best fot knowledge
",1
"Great but... Great game, it's fun and funny. The games has no problems that I've seen but I have to say it does cost a lot. It cost me 1.50, but then again I will have fun when ever I'm bored. Thank You for a great app.
",1
"GREAT Customer Service Had an issue with the 4 hour coin collect. Within hours of my emailto customer service,  the problem was totally fixed. Outstanding P.S. The game is a blast to play. Very engaging
",1
"Great It's great game with superb graphics has few glitches but it a bloody phone game being a 90s kid I had crappy phone games like snake so I appreciate things more lol
",1
"I love it Make  more you really need to add papa's donutsarea and you really need to add a cutain time that the customers are waiting for like 6 min. Over one customer 1over the other
",1
"PERFECT The idea itself deserves 5 stars, but the implementation of the idea is even better Possibly the best game suited to modern day touch phones ever
",1
"Love the new emoticons This is a great app I love all the interesting faces
",1
"Great app
",1
"Just what i was looking for This brings back memories of the dungeon crawlers I grew up with
",1
"Cute Everytime I go on, it makes me laugh with its cuteness You could feed the puppy, wash it, play with it, and more It is worth the money you had to pay for it I recomend this game for dog lovers.
",1
"Soprb This aap is very interesting for children I lyk very much
",1
"You know the game. There are during shot ads now, but it's worth to buy the thing to take them off.
",1
"Good apps. It really works.. Like car lock
",1
"Now I can draw manga This is an excellent instructor. He makes it so easy to draw and bring out your own creativity. Thanks 
",1
", ,
",1
"This game is so awesome    So cool awesome and I'm going to like freaking go crazy over this game
",1
"I love this game so much its amazing Fun
",1
"Awesome I've played on various Rummy apps but never anything like this. The graphics, the game play, the look and feel, everything, just awesome
",1
"Great My 3 and 5 year old love this game
",1
"Perfect Really helpful Clean design.  Works well
",1
"Loved it I really loved and you deserve the 5 stars but there is one only problem every time I am trying to do restore purchases it dose nothing and I can't restore my purchases now please fix it
",1
"Pretty great game I love it Its funny I made like the funnyest person in the game
",1
"Good Tutorial I play this on my phone while waiting for the game group to arrive.
",1
"BRAIN POP Thank you brain pop for making these videos filled with information thanks
",1
"This is so awesome It's so easy to use and everything has a very good design, I just love it, it makes my phone look more updated, and I have a galaxy s6
",1
"I love it too much
",1
"Fun for your brain This game actually requires thought and a little skill, while not being so intense that you can't play a quick, reactive game. And it's addictive
",1
